timestamp,location,cpe,device_id,data
1488899545.44,tokyo,raspi001,A1324LUA-T,1
1488899545.74,tokyo,raspi001,A1324LUA-T,1
1488899546.06,tokyo,raspi001,A1324LUA-T,1
1488899546.37,tokyo,raspi001,A1324LUA-T,1
1488899546.67,tokyo,raspi001,A1324LUA-T,1
1488899546.98,tokyo,raspi001,A1324LUA-T,1
1488899547.28,tokyo,raspi001,A1324LUA-T,1
1488899547.59,tokyo,raspi001,A1324LUA-T,1
1488899547.90,tokyo,raspi001,A1324LUA-T,1
1488899548.22,tokyo,raspi001,A1324LUA-T,1
1488899548.53,tokyo,raspi001,A1324LUA-T,1
1488899548.85,tokyo,raspi001,A1324LUA-T,1
1488899549.47,tokyo,raspi001,A1324LUA-T,1
1488899549.77,tokyo,raspi001,A1324LUA-T,1
1488899550.08,tokyo,raspi001,A1324LUA-T,1
1488899550.41,tokyo,raspi001,A1324LUA-T,1
1488899550.75,tokyo,raspi001,A1324LUA-T,1
1488899551.13,tokyo,raspi001,A1324LUA-T,1
1488899551.49,tokyo,raspi001,A1324LUA-T,1
1488899551.85,tokyo,raspi001,A1324LUA-T,1
1488899552.17,tokyo,raspi001,A1324LUA-T,1
1488899552.48,tokyo,raspi001,A1324LUA-T,1
1488899552.83,tokyo,raspi001,A1324LUA-T,1
1488899553.23,tokyo,raspi001,A1324LUA-T,1
1488899553.71,tokyo,raspi001,A1324LUA-T,1
1488899554.11,tokyo,raspi001,A1324LUA-T,1
1488899554.44,tokyo,raspi001,A1324LUA-T,1
1488899554.75,tokyo,raspi001,A1324LUA-T,1
1488899555.05,tokyo,raspi001,A1324LUA-T,1
1488899555.45,tokyo,raspi001,A1324LUA-T,1
1488899557.28,tokyo,raspi001,A1324LUA-T,1
1488899559.08,tokyo,raspi001,A1324LUA-T,1
1488899559.46,tokyo,raspi001,A1324LUA-T,1
1488899559.78,tokyo,raspi001,A1324LUA-T,1
1488899560.10,tokyo,raspi001,A1324LUA-T,1
1488899560.39,tokyo,raspi001,A1324LUA-T,1
1488899560.70,tokyo,raspi001,A1324LUA-T,1
1488899560.99,tokyo,raspi001,A1324LUA-T,1
1488899561.28,tokyo,raspi001,A1324LUA-T,1
1488899561.58,tokyo,raspi001,A1324LUA-T,1
1488899561.87,tokyo,raspi001,A1324LUA-T,1
1488899562.16,tokyo,raspi001,A1324LUA-T,1
1488899562.46,tokyo,raspi001,A1324LUA-T,1
1488899562.75,tokyo,raspi001,A1324LUA-T,1
1488899563.05,tokyo,raspi001,A1324LUA-T,1
1488899563.34,tokyo,raspi001,A1324LUA-T,1
1488899563.64,tokyo,raspi001,A1324LUA-T,1
1488899563.94,tokyo,raspi001,A1324LUA-T,1
1488899564.23,tokyo,raspi001,A1324LUA-T,1
1488899564.53,tokyo,raspi001,A1324LUA-T,1
1488899564.83,tokyo,raspi001,A1324LUA-T,1
1488899565.14,tokyo,raspi001,A1324LUA-T,1
1488899565.74,tokyo,raspi001,A1324LUA-T,1
1488899566.04,tokyo,raspi001,A1324LUA-T,1
1488899566.36,tokyo,raspi001,A1324LUA-T,1
1488899566.66,tokyo,raspi001,A1324LUA-T,1
1488899566.97,tokyo,raspi001,A1324LUA-T,1
1488899567.28,tokyo,raspi001,A1324LUA-T,1
1488899567.59,tokyo,raspi001,A1324LUA-T,1
1488899567.89,tokyo,raspi001,A1324LUA-T,1
1488899568.20,tokyo,raspi001,A1324LUA-T,1
1488899568.50,tokyo,raspi001,A1324LUA-T,1
1488899568.82,tokyo,raspi001,A1324LUA-T,1
1488899569.14,tokyo,raspi001,A1324LUA-T,1
1488899569.46,tokyo,raspi001,A1324LUA-T,1
1488899569.79,tokyo,raspi001,A1324LUA-T,1
1488899570.14,tokyo,raspi001,A1324LUA-T,1
1488899570.47,tokyo,raspi001,A1324LUA-T,1
1488899571.08,tokyo,raspi001,A1324LUA-T,1
1488899571.41,tokyo,raspi001,A1324LUA-T,1
1488899571.82,tokyo,raspi001,A1324LUA-T,1
1488899573.42,tokyo,raspi001,A1324LUA-T,1
1488899573.88,tokyo,raspi001,A1324LUA-T,1
1488899574.64,tokyo,raspi001,A1324LUA-T,1
1488899575.06,tokyo,raspi001,A1324LUA-T,1
1488899575.39,tokyo,raspi001,A1324LUA-T,1
1488899575.70,tokyo,raspi001,A1324LUA-T,1
1488899576.00,tokyo,raspi001,A1324LUA-T,1
1488899576.30,tokyo,raspi001,A1324LUA-T,1
1488899576.60,tokyo,raspi001,A1324LUA-T,1
1488899576.90,tokyo,raspi001,A1324LUA-T,1
1488899577.19,tokyo,raspi001,A1324LUA-T,1
1488899577.49,tokyo,raspi001,A1324LUA-T,1
1488899577.78,tokyo,raspi001,A1324LUA-T,1
1488899578.07,tokyo,raspi001,A1324LUA-T,1
1488899578.37,tokyo,raspi001,A1324LUA-T,1
1488899578.66,tokyo,raspi001,A1324LUA-T,1
1488899578.96,tokyo,raspi001,A1324LUA-T,1
1488899579.27,tokyo,raspi001,A1324LUA-T,1
1488899579.58,tokyo,raspi001,A1324LUA-T,1
1488899579.88,tokyo,raspi001,A1324LUA-T,1
1488899580.19,tokyo,raspi001,A1324LUA-T,1
1488899580.49,tokyo,raspi001,A1324LUA-T,1
1488899580.80,tokyo,raspi001,A1324LUA-T,1
1488899581.12,tokyo,raspi001,A1324LUA-T,1
1488899581.47,tokyo,raspi001,A1324LUA-T,1
1488899581.90,tokyo,raspi001,A1324LUA-T,1
1488899582.31,tokyo,raspi001,A1324LUA-T,1
1488899582.68,tokyo,raspi001,A1324LUA-T,1
1488899583.08,tokyo,raspi001,A1324LUA-T,1
1488899584.70,tokyo,raspi001,A1324LUA-T,1
1488899585.22,tokyo,raspi001,A1324LUA-T,1
1488899585.58,tokyo,raspi001,A1324LUA-T,1
1488899585.92,tokyo,raspi001,A1324LUA-T,1
1488899586.25,tokyo,raspi001,A1324LUA-T,1
1488899586.56,tokyo,raspi001,A1324LUA-T,1
1488899587.15,tokyo,raspi001,A1324LUA-T,1
1488899587.47,tokyo,raspi001,A1324LUA-T,1
1488899587.80,tokyo,raspi001,A1324LUA-T,1
1488899588.09,tokyo,raspi001,A1324LUA-T,1
1488899588.40,tokyo,raspi001,A1324LUA-T,1
1488899588.97,tokyo,raspi001,A1324LUA-T,1
1488899589.27,tokyo,raspi001,A1324LUA-T,1
1488899589.55,tokyo,raspi001,A1324LUA-T,1
1488899589.84,tokyo,raspi001,A1324LUA-T,1
1488899590.14,tokyo,raspi001,A1324LUA-T,1
1488899590.44,tokyo,raspi001,A1324LUA-T,1
1488899590.75,tokyo,raspi001,A1324LUA-T,1
1488899591.03,tokyo,raspi001,A1324LUA-T,1
1488899591.63,tokyo,raspi001,A1324LUA-T,1
1488899591.95,tokyo,raspi001,A1324LUA-T,1
1488899592.28,tokyo,raspi001,A1324LUA-T,1
1488899592.61,tokyo,raspi001,A1324LUA-T,1
1488899592.95,tokyo,raspi001,A1324LUA-T,1
1488899593.27,tokyo,raspi001,A1324LUA-T,1
1488899593.57,tokyo,raspi001,A1324LUA-T,1
1488899593.88,tokyo,raspi001,A1324LUA-T,1
1488899594.19,tokyo,raspi001,A1324LUA-T,1
1488899594.51,tokyo,raspi001,A1324LUA-T,1
1488899594.91,tokyo,raspi001,A1324LUA-T,1
1488899595.36,tokyo,raspi001,A1324LUA-T,1
1488899595.72,tokyo,raspi001,A1324LUA-T,1
1488899596.07,tokyo,raspi001,A1324LUA-T,1
1488899596.39,tokyo,raspi001,A1324LUA-T,1
1488899596.70,tokyo,raspi001,A1324LUA-T,1
1488899597.01,tokyo,raspi001,A1324LUA-T,1
1488899597.31,tokyo,raspi001,A1324LUA-T,1
1488899597.61,tokyo,raspi001,A1324LUA-T,1
1488899597.91,tokyo,raspi001,A1324LUA-T,1
1488899598.22,tokyo,raspi001,A1324LUA-T,1
1488899598.52,tokyo,raspi001,A1324LUA-T,1
1488899598.84,tokyo,raspi001,A1324LUA-T,1
1488899599.15,tokyo,raspi001,A1324LUA-T,1
1488899599.45,tokyo,raspi001,A1324LUA-T,1
1488899599.77,tokyo,raspi001,A1324LUA-T,1
1488899600.09,tokyo,raspi001,A1324LUA-T,1
1488899600.48,tokyo,raspi001,A1324LUA-T,1
1488899601.24,tokyo,raspi001,A1324LUA-T,1
1488899606.10,tokyo,raspi001,A1324LUA-T,1
1488899606.53,tokyo,raspi001,A1324LUA-T,1
1488899606.87,tokyo,raspi001,A1324LUA-T,1
1488899607.19,tokyo,raspi001,A1324LUA-T,1
1488899607.79,tokyo,raspi001,A1324LUA-T,1
1488899608.09,tokyo,raspi001,A1324LUA-T,1
1488899608.38,tokyo,raspi001,A1324LUA-T,1
1488899608.67,tokyo,raspi001,A1324LUA-T,1
1488899608.98,tokyo,raspi001,A1324LUA-T,1
1488899609.28,tokyo,raspi001,A1324LUA-T,1
1488899609.58,tokyo,raspi001,A1324LUA-T,1
1488899609.89,tokyo,raspi001,A1324LUA-T,1
1488899610.18,tokyo,raspi001,A1324LUA-T,1
1488899610.49,tokyo,raspi001,A1324LUA-T,1
1488899610.78,tokyo,raspi001,A1324LUA-T,1
1488899611.09,tokyo,raspi001,A1324LUA-T,1
1488899611.39,tokyo,raspi001,A1324LUA-T,1
1488899611.69,tokyo,raspi001,A1324LUA-T,1
1488899611.99,tokyo,raspi001,A1324LUA-T,1
1488899612.30,tokyo,raspi001,A1324LUA-T,1
1488899612.60,tokyo,raspi001,A1324LUA-T,1
1488899612.91,tokyo,raspi001,A1324LUA-T,1
1488899613.21,tokyo,raspi001,A1324LUA-T,1
1488899613.51,tokyo,raspi001,A1324LUA-T,1
1488899613.81,tokyo,raspi001,A1324LUA-T,1
1488899614.12,tokyo,raspi001,A1324LUA-T,1
1488899614.42,tokyo,raspi001,A1324LUA-T,1
1488899614.73,tokyo,raspi001,A1324LUA-T,1
1488899615.05,tokyo,raspi001,A1324LUA-T,1
1488899615.37,tokyo,raspi001,A1324LUA-T,1
1488899615.69,tokyo,raspi001,A1324LUA-T,1
1488899616.00,tokyo,raspi001,A1324LUA-T,1
1488899616.31,tokyo,raspi001,A1324LUA-T,1
1488899616.62,tokyo,raspi001,A1324LUA-T,1
1488899616.96,tokyo,raspi001,A1324LUA-T,1
1488899617.34,tokyo,raspi001,A1324LUA-T,1
1488899617.68,tokyo,raspi001,A1324LUA-T,1
1488899618.00,tokyo,raspi001,A1324LUA-T,1
1488899618.32,tokyo,raspi001,A1324LUA-T,1
1488899618.67,tokyo,raspi001,A1324LUA-T,1
1488899619.18,tokyo,raspi001,A1324LUA-T,1
1488899622.03,tokyo,raspi001,A1324LUA-T,1
1488899622.66,tokyo,raspi001,A1324LUA-T,1
1488899623.05,tokyo,raspi001,A1324LUA-T,1
1488899623.37,tokyo,raspi001,A1324LUA-T,1
1488899623.69,tokyo,raspi001,A1324LUA-T,1
1488899624.02,tokyo,raspi001,A1324LUA-T,1
1488899624.37,tokyo,raspi001,A1324LUA-T,1
1488899624.89,tokyo,raspi001,A1324LUA-T,1
1488899626.87,tokyo,raspi001,A1324LUA-T,1
1488899627.28,tokyo,raspi001,A1324LUA-T,1
1488899627.61,tokyo,raspi001,A1324LUA-T,1
1488899627.92,tokyo,raspi001,A1324LUA-T,1
1488899628.20,tokyo,raspi001,A1324LUA-T,1
1488899628.50,tokyo,raspi001,A1324LUA-T,1
1488899628.78,tokyo,raspi001,A1324LUA-T,1
1488899629.08,tokyo,raspi001,A1324LUA-T,1
1488899629.36,tokyo,raspi001,A1324LUA-T,1
1488899629.97,tokyo,raspi001,A1324LUA-T,1
1488899630.30,tokyo,raspi001,A1324LUA-T,1
1488899630.61,tokyo,raspi001,A1324LUA-T,1
1488899630.93,tokyo,raspi001,A1324LUA-T,1
1488899631.23,tokyo,raspi001,A1324LUA-T,1
1488899631.54,tokyo,raspi001,A1324LUA-T,1
1488899631.85,tokyo,raspi001,A1324LUA-T,1
1488899632.27,tokyo,raspi001,A1324LUA-T,1
1488899634.13,tokyo,raspi001,A1324LUA-T,1
1488899634.79,tokyo,raspi001,A1324LUA-T,1
1488899646.97,tokyo,raspi001,A1324LUA-T,1
1488899647.38,tokyo,raspi001,A1324LUA-T,1
1488899647.71,tokyo,raspi001,A1324LUA-T,1
1488899648.02,tokyo,raspi001,A1324LUA-T,1
1488899648.32,tokyo,raspi001,A1324LUA-T,1
1488899648.60,tokyo,raspi001,A1324LUA-T,1
1488899649.17,tokyo,raspi001,A1324LUA-T,1
1488899649.46,tokyo,raspi001,A1324LUA-T,1
1488899649.75,tokyo,raspi001,A1324LUA-T,1
1488899650.03,tokyo,raspi001,A1324LUA-T,1
1488899650.32,tokyo,raspi001,A1324LUA-T,1
1488899650.61,tokyo,raspi001,A1324LUA-T,1
1488899650.90,tokyo,raspi001,A1324LUA-T,1
1488899651.20,tokyo,raspi001,A1324LUA-T,1
1488899651.78,tokyo,raspi001,A1324LUA-T,1
1488899652.07,tokyo,raspi001,A1324LUA-T,1
1488899652.36,tokyo,raspi001,A1324LUA-T,1
1488899652.96,tokyo,raspi001,A1324LUA-T,1
1488899653.25,tokyo,raspi001,A1324LUA-T,1
1488899653.54,tokyo,raspi001,A1324LUA-T,1
1488899653.83,tokyo,raspi001,A1324LUA-T,1
1488899654.12,tokyo,raspi001,A1324LUA-T,1
1488899654.42,tokyo,raspi001,A1324LUA-T,1
1488899654.72,tokyo,raspi001,A1324LUA-T,1
1488899655.02,tokyo,raspi001,A1324LUA-T,1
1488899655.31,tokyo,raspi001,A1324LUA-T,1
1488899655.61,tokyo,raspi001,A1324LUA-T,1
1488899655.92,tokyo,raspi001,A1324LUA-T,1
1488899656.21,tokyo,raspi001,A1324LUA-T,1
1488899656.52,tokyo,raspi001,A1324LUA-T,1
1488899656.81,tokyo,raspi001,A1324LUA-T,1
1488899657.11,tokyo,raspi001,A1324LUA-T,1
1488899657.41,tokyo,raspi001,A1324LUA-T,1
1488899657.99,tokyo,raspi001,A1324LUA-T,1
1488899658.28,tokyo,raspi001,A1324LUA-T,1
1488899658.57,tokyo,raspi001,A1324LUA-T,1
1488899659.15,tokyo,raspi001,A1324LUA-T,1
1488899659.44,tokyo,raspi001,A1324LUA-T,1
1488899660.02,tokyo,raspi001,A1324LUA-T,1
1488899660.32,tokyo,raspi001,A1324LUA-T,1
1488899660.61,tokyo,raspi001,A1324LUA-T,1
1488899660.91,tokyo,raspi001,A1324LUA-T,1
1488899661.22,tokyo,raspi001,A1324LUA-T,1
1488899661.52,tokyo,raspi001,A1324LUA-T,1
1488899661.82,tokyo,raspi001,A1324LUA-T,1
1488899662.11,tokyo,raspi001,A1324LUA-T,1
1488899662.69,tokyo,raspi001,A1324LUA-T,1
1488899662.98,tokyo,raspi001,A1324LUA-T,1
1488899663.27,tokyo,raspi001,A1324LUA-T,1
1488899663.85,tokyo,raspi001,A1324LUA-T,1
1488899664.15,tokyo,raspi001,A1324LUA-T,1
1488899664.44,tokyo,raspi001,A1324LUA-T,1
1488899664.73,tokyo,raspi001,A1324LUA-T,1
1488899665.02,tokyo,raspi001,A1324LUA-T,1
1488899665.62,tokyo,raspi001,A1324LUA-T,1
1488899665.90,tokyo,raspi001,A1324LUA-T,1
1488899666.20,tokyo,raspi001,A1324LUA-T,1
1488899666.48,tokyo,raspi001,A1324LUA-T,1
1488899666.78,tokyo,raspi001,A1324LUA-T,1
1488899667.07,tokyo,raspi001,A1324LUA-T,1
1488899667.35,tokyo,raspi001,A1324LUA-T,1
1488899667.64,tokyo,raspi001,A1324LUA-T,1
1488899667.93,tokyo,raspi001,A1324LUA-T,1
1488899668.22,tokyo,raspi001,A1324LUA-T,1
1488899668.52,tokyo,raspi001,A1324LUA-T,1
1488899668.81,tokyo,raspi001,A1324LUA-T,1
1488899669.11,tokyo,raspi001,A1324LUA-T,1
1488899669.68,tokyo,raspi001,A1324LUA-T,1
1488899669.98,tokyo,raspi001,A1324LUA-T,1
1488899670.27,tokyo,raspi001,A1324LUA-T,1
1488899670.57,tokyo,raspi001,A1324LUA-T,1
1488899670.85,tokyo,raspi001,A1324LUA-T,1
1488899671.16,tokyo,raspi001,A1324LUA-T,1
1488899671.45,tokyo,raspi001,A1324LUA-T,1
1488899672.04,tokyo,raspi001,A1324LUA-T,1
1488899672.33,tokyo,raspi001,A1324LUA-T,1
1488899672.63,tokyo,raspi001,A1324LUA-T,1
1488899672.92,tokyo,raspi001,A1324LUA-T,1
1488899673.22,tokyo,raspi001,A1324LUA-T,1
1488899673.51,tokyo,raspi001,A1324LUA-T,1
1488899674.10,tokyo,raspi001,A1324LUA-T,1
1488899674.40,tokyo,raspi001,A1324LUA-T,1
1488899674.71,tokyo,raspi001,A1324LUA-T,1
1488899675.02,tokyo,raspi001,A1324LUA-T,1
1488899675.32,tokyo,raspi001,A1324LUA-T,1
1488899675.64,tokyo,raspi001,A1324LUA-T,1
1488899675.97,tokyo,raspi001,A1324LUA-T,1
1488899676.28,tokyo,raspi001,A1324LUA-T,1
1488899676.61,tokyo,raspi001,A1324LUA-T,1
1488899676.96,tokyo,raspi001,A1324LUA-T,1
1488899677.40,tokyo,raspi001,A1324LUA-T,1
1488899679.27,tokyo,raspi001,A1324LUA-T,1
1488899679.69,tokyo,raspi001,A1324LUA-T,1
1488899680.00,tokyo,raspi001,A1324LUA-T,1
1488899680.30,tokyo,raspi001,A1324LUA-T,1
1488899680.58,tokyo,raspi001,A1324LUA-T,1
1488899681.15,tokyo,raspi001,A1324LUA-T,1
1488899681.43,tokyo,raspi001,A1324LUA-T,1
1488899681.71,tokyo,raspi001,A1324LUA-T,1
1488899682.00,tokyo,raspi001,A1324LUA-T,1
1488899682.28,tokyo,raspi001,A1324LUA-T,1
1488899682.57,tokyo,raspi001,A1324LUA-T,1
1488899682.86,tokyo,raspi001,A1324LUA-T,1
1488899683.15,tokyo,raspi001,A1324LUA-T,1
1488899683.43,tokyo,raspi001,A1324LUA-T,1
1488899683.72,tokyo,raspi001,A1324LUA-T,1
1488899684.02,tokyo,raspi001,A1324LUA-T,1
1488899684.43,tokyo,raspi001,A1324LUA-T,1
1488899685.33,tokyo,raspi001,A1324LUA-T,1
1488899685.84,tokyo,raspi001,A1324LUA-T,1
1488899686.17,tokyo,raspi001,A1324LUA-T,1
1488899686.48,tokyo,raspi001,A1324LUA-T,1
1488899686.76,tokyo,raspi001,A1324LUA-T,1
1488899687.05,tokyo,raspi001,A1324LUA-T,1
1488899687.34,tokyo,raspi001,A1324LUA-T,1
1488899687.91,tokyo,raspi001,A1324LUA-T,1
1488899688.20,tokyo,raspi001,A1324LUA-T,1
1488899688.75,tokyo,raspi001,A1324LUA-T,1
1488899689.05,tokyo,raspi001,A1324LUA-T,1
1488899689.34,tokyo,raspi001,A1324LUA-T,1
1488899689.63,tokyo,raspi001,A1324LUA-T,1
1488899689.92,tokyo,raspi001,A1324LUA-T,1
1488899690.27,tokyo,raspi001,A1324LUA-T,1
1488899690.90,tokyo,raspi001,A1324LUA-T,1
1488899720.09,tokyo,raspi001,A1324LUA-T,1
1488899720.50,tokyo,raspi001,A1324LUA-T,1
1488899720.82,tokyo,raspi001,A1324LUA-T,1
1488899721.14,tokyo,raspi001,A1324LUA-T,1
1488899721.42,tokyo,raspi001,A1324LUA-T,1
1488899721.72,tokyo,raspi001,A1324LUA-T,1
1488899722.00,tokyo,raspi001,A1324LUA-T,1
1488899722.30,tokyo,raspi001,A1324LUA-T,1
1488899722.59,tokyo,raspi001,A1324LUA-T,1
1488899722.88,tokyo,raspi001,A1324LUA-T,1
1488899723.17,tokyo,raspi001,A1324LUA-T,1
1488899723.46,tokyo,raspi001,A1324LUA-T,1
1488899723.75,tokyo,raspi001,A1324LUA-T,1
1488899724.05,tokyo,raspi001,A1324LUA-T,1
1488899724.34,tokyo,raspi001,A1324LUA-T,1
1488899724.64,tokyo,raspi001,A1324LUA-T,1
1488899724.93,tokyo,raspi001,A1324LUA-T,1
1488899725.22,tokyo,raspi001,A1324LUA-T,1
1488899725.80,tokyo,raspi001,A1324LUA-T,1
1488899726.09,tokyo,raspi001,A1324LUA-T,1
1488899726.66,tokyo,raspi001,A1324LUA-T,1
1488899726.95,tokyo,raspi001,A1324LUA-T,1
1488899727.53,tokyo,raspi001,A1324LUA-T,1
1488899728.11,tokyo,raspi001,A1324LUA-T,1
1488899728.39,tokyo,raspi001,A1324LUA-T,1
1488899728.69,tokyo,raspi001,A1324LUA-T,1
1488899728.98,tokyo,raspi001,A1324LUA-T,1
1488899729.27,tokyo,raspi001,A1324LUA-T,1
1488899729.87,tokyo,raspi001,A1324LUA-T,1
1488899730.16,tokyo,raspi001,A1324LUA-T,1
1488899730.46,tokyo,raspi001,A1324LUA-T,1
1488899730.75,tokyo,raspi001,A1324LUA-T,1
1488899731.33,tokyo,raspi001,A1324LUA-T,1
1488899731.62,tokyo,raspi001,A1324LUA-T,1
1488899731.90,tokyo,raspi001,A1324LUA-T,1
1488899732.47,tokyo,raspi001,A1324LUA-T,1
1488899732.77,tokyo,raspi001,A1324LUA-T,1
1488899733.34,tokyo,raspi001,A1324LUA-T,1
1488899733.91,tokyo,raspi001,A1324LUA-T,1
1488899734.21,tokyo,raspi001,A1324LUA-T,1
1488899734.49,tokyo,raspi001,A1324LUA-T,1
1488899735.07,tokyo,raspi001,A1324LUA-T,1
1488899735.37,tokyo,raspi001,A1324LUA-T,1
1488899735.67,tokyo,raspi001,A1324LUA-T,1
1488899736.25,tokyo,raspi001,A1324LUA-T,1
1488899736.55,tokyo,raspi001,A1324LUA-T,1
1488899736.83,tokyo,raspi001,A1324LUA-T,1
1488899737.13,tokyo,raspi001,A1324LUA-T,1
1488899737.41,tokyo,raspi001,A1324LUA-T,1
1488899737.71,tokyo,raspi001,A1324LUA-T,1
1488899737.99,tokyo,raspi001,A1324LUA-T,1
1488899738.28,tokyo,raspi001,A1324LUA-T,1
1488899738.85,tokyo,raspi001,A1324LUA-T,1
1488899739.13,tokyo,raspi001,A1324LUA-T,1
1488899739.43,tokyo,raspi001,A1324LUA-T,1
1488899739.71,tokyo,raspi001,A1324LUA-T,1
1488899740.01,tokyo,raspi001,A1324LUA-T,1
1488899740.30,tokyo,raspi001,A1324LUA-T,1
1488899740.59,tokyo,raspi001,A1324LUA-T,1
1488899740.88,tokyo,raspi001,A1324LUA-T,1
1488899741.17,tokyo,raspi001,A1324LUA-T,1
1488899741.76,tokyo,raspi001,A1324LUA-T,1
1488899742.04,tokyo,raspi001,A1324LUA-T,1
1488899742.33,tokyo,raspi001,A1324LUA-T,1
1488899742.89,tokyo,raspi001,A1324LUA-T,1
1488899743.18,tokyo,raspi001,A1324LUA-T,1
1488899743.47,tokyo,raspi001,A1324LUA-T,1
1488899743.76,tokyo,raspi001,A1324LUA-T,1
1488899744.06,tokyo,raspi001,A1324LUA-T,1
1488899744.34,tokyo,raspi001,A1324LUA-T,1
1488899744.92,tokyo,raspi001,A1324LUA-T,1
1488899745.21,tokyo,raspi001,A1324LUA-T,1
1488899745.51,tokyo,raspi001,A1324LUA-T,1
1488899745.82,tokyo,raspi001,A1324LUA-T,1
1488899746.11,tokyo,raspi001,A1324LUA-T,1
1488899746.41,tokyo,raspi001,A1324LUA-T,1
1488899746.70,tokyo,raspi001,A1324LUA-T,1
1488899747.00,tokyo,raspi001,A1324LUA-T,1
1488899747.31,tokyo,raspi001,A1324LUA-T,1
1488899747.64,tokyo,raspi001,A1324LUA-T,1
1488899747.93,tokyo,raspi001,A1324LUA-T,1
1488899748.25,tokyo,raspi001,A1324LUA-T,1
1488899748.56,tokyo,raspi001,A1324LUA-T,1
1488899748.88,tokyo,raspi001,A1324LUA-T,1
1488899749.19,tokyo,raspi001,A1324LUA-T,1
1488899749.48,tokyo,raspi001,A1324LUA-T,1
1488899749.78,tokyo,raspi001,A1324LUA-T,1
1488899750.06,tokyo,raspi001,A1324LUA-T,1
1488899750.36,tokyo,raspi001,A1324LUA-T,1
1488899750.64,tokyo,raspi001,A1324LUA-T,1
1488899750.94,tokyo,raspi001,A1324LUA-T,1
1488899751.30,tokyo,raspi001,A1324LUA-T,1
1488899752.96,tokyo,raspi001,A1324LUA-T,1
1488899753.33,tokyo,raspi001,A1324LUA-T,1
1488899753.65,tokyo,raspi001,A1324LUA-T,1
1488899754.23,tokyo,raspi001,A1324LUA-T,1
1488899754.52,tokyo,raspi001,A1324LUA-T,1
1488899755.07,tokyo,raspi001,A1324LUA-T,1
1488899755.36,tokyo,raspi001,A1324LUA-T,1
1488899755.63,tokyo,raspi001,A1324LUA-T,1
1488899755.92,tokyo,raspi001,A1324LUA-T,1
1488899756.20,tokyo,raspi001,A1324LUA-T,1
1488899756.48,tokyo,raspi001,A1324LUA-T,1
1488899756.77,tokyo,raspi001,A1324LUA-T,1
1488899757.07,tokyo,raspi001,A1324LUA-T,1
1488899757.37,tokyo,raspi001,A1324LUA-T,1
1488899757.68,tokyo,raspi001,A1324LUA-T,1
1488899757.99,tokyo,raspi001,A1324LUA-T,1
1488899758.29,tokyo,raspi001,A1324LUA-T,1
1488899758.59,tokyo,raspi001,A1324LUA-T,1
1488899758.89,tokyo,raspi001,A1324LUA-T,1
1488899759.18,tokyo,raspi001,A1324LUA-T,1
1488899759.48,tokyo,raspi001,A1324LUA-T,1
1488899759.78,tokyo,raspi001,A1324LUA-T,1
1488899760.07,tokyo,raspi001,A1324LUA-T,1
1488899760.37,tokyo,raspi001,A1324LUA-T,1
1488899760.65,tokyo,raspi001,A1324LUA-T,1
1488899760.94,tokyo,raspi001,A1324LUA-T,1
1488899761.24,tokyo,raspi001,A1324LUA-T,1
1488899761.53,tokyo,raspi001,A1324LUA-T,1
1488899761.83,tokyo,raspi001,A1324LUA-T,1
1488899762.12,tokyo,raspi001,A1324LUA-T,1
1488899762.42,tokyo,raspi001,A1324LUA-T,1
1488899762.71,tokyo,raspi001,A1324LUA-T,1
1488899763.02,tokyo,raspi001,A1324LUA-T,1
1488899763.31,tokyo,raspi001,A1324LUA-T,1
1488899763.65,tokyo,raspi001,A1324LUA-T,1
1488899763.98,tokyo,raspi001,A1324LUA-T,1
1488899764.29,tokyo,raspi001,A1324LUA-T,1
1488899764.58,tokyo,raspi001,A1324LUA-T,1
1488899764.88,tokyo,raspi001,A1324LUA-T,1
1488899765.47,tokyo,raspi001,A1324LUA-T,1
1488899765.75,tokyo,raspi001,A1324LUA-T,1
1488899766.05,tokyo,raspi001,A1324LUA-T,1
1488899766.34,tokyo,raspi001,A1324LUA-T,1
1488899766.63,tokyo,raspi001,A1324LUA-T,1
1488899766.92,tokyo,raspi001,A1324LUA-T,1
1488899767.21,tokyo,raspi001,A1324LUA-T,1
1488899767.51,tokyo,raspi001,A1324LUA-T,1
1488899767.82,tokyo,raspi001,A1324LUA-T,1
1488899768.13,tokyo,raspi001,A1324LUA-T,1
1488899768.43,tokyo,raspi001,A1324LUA-T,1
1488899769.02,tokyo,raspi001,A1324LUA-T,1
1488899769.34,tokyo,raspi001,A1324LUA-T,1
1488899769.63,tokyo,raspi001,A1324LUA-T,1
1488899769.95,tokyo,raspi001,A1324LUA-T,1
1488899770.49,tokyo,raspi001,A1324LUA-T,1
1488899771.00,tokyo,raspi001,A1324LUA-T,1
1488899771.35,tokyo,raspi001,A1324LUA-T,1
1488899771.67,tokyo,raspi001,A1324LUA-T,1
1488899771.98,tokyo,raspi001,A1324LUA-T,1
1488899772.27,tokyo,raspi001,A1324LUA-T,1
1488899772.56,tokyo,raspi001,A1324LUA-T,1
1488899772.86,tokyo,raspi001,A1324LUA-T,1
1488899773.14,tokyo,raspi001,A1324LUA-T,1
1488899773.44,tokyo,raspi001,A1324LUA-T,1
1488899773.72,tokyo,raspi001,A1324LUA-T,1
1488899774.03,tokyo,raspi001,A1324LUA-T,1
1488899774.31,tokyo,raspi001,A1324LUA-T,1
